Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Dominant_Topic
0.029728978452092436,0.027809766821770252,0.02759498991152558,0.027677590855724944,0.8871886739588868,Topic_5
0.032351407400883936,0.036522441540308405,0.03210731733211067,0.038940477915808756,0.8600783558108882,Topic_5
0.04079723075926993,0.04203186777357248,0.040016598512566226,0.045428315754436586,0.8317259872001548,Topic_5
0.055639386738265614,0.05630776089500753,0.055049714529034295,0.05536162618764901,0.7776415116500436,Topic_5
0.022922360102533023,0.023862251357591163,0.022864216130275106,0.7523756834821572,0.17797548892744353,Topic_4
0.03315253030567426,0.5965396366473843,0.032011602728283885,0.03327906795181532,0.3050171623668422,Topic_2
0.0478364556501384,0.048782096025758,0.04779986471771006,0.04854523855327311,0.8070363450531205,Topic_5
0.01901115583189038,0.02122004671882132,0.015217386084291863,0.01585145920872419,0.9286999521562722,Topic_5
0.025945669341007956,0.026039399466284627,0.025635499819092605,0.025719733803887427,0.8966596975697274,Topic_5
0.030646117956545902,0.8774585869731737,0.030254455190671756,0.030326455582950003,0.03131438429665877,Topic_2
0.030564257669669557,0.8774371933836692,0.030242842472034574,0.03031514015416529,0.031440566320461424,Topic_2
0.02625655567086244,0.026361254255059266,0.026091489871948866,0.026235204680771007,0.8950554955213584,Topic_5
0.02605999371555825,0.026476620706449704,0.03851431555371116,0.028829170472628122,0.8801198995516528,Topic_5
0.1276692216940091,0.021716237152121277,0.020199038736405675,0.02430757117295383,0.8061079312445102,Topic_5
0.0254847218184145,0.026698459738174116,0.025417673002536296,0.028365741416269276,0.8940334040246057,Topic_5
0.053769263421348704,0.05474753185196254,0.05377972793747932,0.054430512310349136,0.7832729644788603,Topic_5
0.04079023700217907,0.03838461106950056,0.03813511387586792,0.03826929846084934,0.8444207395916031,Topic_5
0.05497242424883253,0.05584148812708641,0.05497829497528614,0.0549698757754462,0.7792379168733486,Topic_5
0.029683900407608328,0.02817755761872217,0.026538830001463867,0.03340714404833872,0.8821925679238669,Topic_5
0.15588426044623835,0.026148269044972115,0.02288681850743714,0.02832064517591769,0.7667600068254347,Topic_5
0.043124793362473886,0.026821384783681238,0.025633580394249653,0.02789242971823892,0.8765278117413563,Topic_5
0.06252014493157564,0.03285126965682942,0.031170300866659537,0.05113086865526535,0.8223274158896701,Topic_5
0.02911182075901932,0.02849315239144835,0.02796316061500452,0.028679320102862792,0.885752546131665,Topic_5
0.04573080163531341,0.046102555420408135,0.045689542951309205,0.04601352073127995,0.8164635792616893,Topic_5
0.0529767573963573,0.0472068873524018,0.04615264981032715,0.04681285105902646,0.8068508543818873,Topic_5
0.3691775240130583,0.03711350653647679,0.03681102315167998,0.03754237721061363,0.5193555690881714,Topic_5
0.021768988319489212,0.02190124983375776,0.021699754038650553,0.021720237252042373,0.9129097705560602,Topic_5
0.04755901980279162,0.02445036987529385,0.023235757814288806,0.02559967564952361,0.8791551768581021,Topic_5
0.04205344778632587,0.04203953429569359,0.04154804601364899,0.04163943882335971,0.8327195330809719,Topic_5
0.317862454439072,0.027192276799701064,0.02607946247479261,0.10469843574160757,0.5241673705448268,Topic_5
0.8059113060829373,0.04903360691355417,0.04652053509689688,0.050495452108077335,0.0480390997985344,Topic_1
0.03639769393777633,0.054179694168377535,0.03588953925423172,0.038836477727593625,0.8346965949120208,Topic_5
0.2908054631585371,0.4327160375158394,0.03987958325645153,0.04079126648247986,0.19580764958669183,Topic_2
0.028878897450356163,0.028684885117142057,0.02854009502182505,0.028610096969086504,0.8852860254415903,Topic_5
0.0251217232841306,0.026526709995430685,0.025036507482169002,0.029201844614607418,0.8941132146236623,Topic_5
0.023463167085590722,0.02347167100726051,0.02316526401978692,0.023311909119079433,0.9065879887682824,Topic_5
0.03654259676592672,0.0400205468732406,0.03637265433069078,0.04548131316715212,0.8415828888629898,Topic_5
0.06764846468707529,0.06561002120452145,0.06518896005990112,0.06920531190310515,0.7323472421453969,Topic_5
0.02701030363254637,0.05585514708369817,0.023816621091947866,0.026758168973883004,0.8665597592179246,Topic_5
0.7377471362127652,0.06550410336509556,0.06475199074408253,0.06514363827766093,0.06685313140039582,Topic_1
0.04739851502161994,0.04684844913907844,0.0462633056743654,0.04631096394770426,0.813178766217232,Topic_5
0.046479474580817956,0.047384189473142324,0.04647265004729887,0.048474696915589005,0.8111889889831517,Topic_5
0.03772417903102371,0.04063642046100517,0.03652252251779194,0.03674978601636335,0.8483670919738159,Topic_5
0.03218669169014637,0.03192372679592498,0.03163737390988718,0.032129063942777376,0.872123143661264,Topic_5
0.02163094477886448,0.02177914736765766,0.021594119849130636,0.9133716788186217,0.02162410918572547,Topic_4
0.05969984272528869,0.06162928562398477,0.058766066001010406,0.06019785683822337,0.7597069488114928,Topic_5
0.03988365090139192,0.03988677245775105,0.03957896444402479,0.03968850374074717,0.840962108456085,Topic_5
0.1043262472198732,0.02414248766569628,0.023112914972508176,0.024224263820632835,0.8241940863212895,Topic_5
0.02650999700742256,0.026673837624895735,0.026434044675722888,0.02663286250904343,0.8937492581829155,Topic_5
0.04136501336743924,0.03609499034269127,0.03531821838117728,0.035426811754209184,0.8517949661544831,Topic_5
0.02409981829433224,0.023942569340179486,0.023494566025678083,0.023890578627950528,0.9045724677118596,Topic_5
0.024028383959318448,0.023888904705745374,0.0234418819551944,0.02383318813037103,0.9048076412493709,Topic_5
0.05037530527766781,0.03679611497174633,0.035038201370914145,0.03854683998628878,0.8392435383933831,Topic_5
0.02450225384451078,0.02097253120912184,0.020179956189818604,0.023592845462532052,0.9107524132940167,Topic_5
0.034260805411937115,0.03396774956209283,0.03358051421967395,0.03376617651044777,0.8644247542958483,Topic_5
0.04205283572552823,0.04271338366949095,0.042346571387425674,0.04241286981768478,0.8304743393998704,Topic_5
0.03380161732348807,0.03399131618912287,0.03358034461875915,0.033857365130740044,0.8647693567378899,Topic_5
0.01967472972383114,0.01974751930897246,0.019571411684690274,0.019743613396524452,0.9212627258859817,Topic_5
0.020961172405621425,0.020955003747823706,0.02072381893316789,0.02089736268986963,0.9164626422235175,Topic_5
0.027600041180104135,0.02797482247481991,0.027076509992587004,0.027371942343280397,0.8899766840092086,Topic_5
0.03870741515763363,0.03868559773316127,0.03821197047936993,0.03863269996765276,0.8457623166621824,Topic_5
0.19919160886770254,0.0624495020020889,0.0278266670393131,0.027905827650316767,0.6826263944405787,Topic_5
0.02454978698717322,0.024907685832734228,0.024421957853746665,0.025242754133398326,0.9008778151929476,Topic_5
0.8412121643749301,0.03297126527265217,0.03089738394850031,0.0604954037413663,0.03442378266255118,Topic_1
0.03993801518302696,0.039044606585876336,0.03738586201981478,0.037475084294604964,0.846156431916677,Topic_5
0.043783270995890036,0.04499863359901887,0.043165251081850466,0.043593083748116136,0.8244597605751245,Topic_5
0.022678832201893893,0.02122857897258508,0.020527620468699704,0.02184952446983847,0.9137154438869828,Topic_5
0.020276818238385105,0.02054754610204369,0.020240836514705162,0.020311873550423673,0.9186229255944424,Topic_5
0.027773884713110954,0.02824238244734209,0.02770016547501499,0.02794977500352462,0.8883337923610074,Topic_5
0.0436244758184514,0.04405860766378705,0.04361343706732612,0.043928214720348156,0.8247752647300873,Topic_5
0.12603847258119122,0.09259813957842912,0.02230616836027608,0.02295311912684819,0.7361041003532555,Topic_5
0.018468312671110942,0.018523150602567037,0.017993775411943212,0.018705675788175707,0.9263090855262032,Topic_5
0.03571120694502229,0.03799327443463994,0.035570833800566956,0.035704923018997865,0.8550197618007729,Topic_5
0.0804208958199405,0.03199500146824329,0.023472137446529637,0.0240075907055904,0.8401043745596962,Topic_5
0.034874917963661815,0.07572667576740122,0.020574705084754296,0.02123081088542682,0.8475928902987558,Topic_5
0.01917032122297766,0.02013914587699735,0.01869915309800358,0.020771454773554986,0.9212199250284665,Topic_5
0.05133725035514825,0.05160842894183327,0.05113259265969592,0.05132703358126809,0.7945946944620544,Topic_5
0.03143373709642815,0.03405761621269724,0.030045275713041646,0.03789061999433829,0.8665727509834946,Topic_5
0.03606251862545699,0.03621537806024567,0.03597300574914841,0.03600252905977163,0.8557465685053773,Topic_5
0.16903369399845974,0.026100972202971508,0.0252078657700127,0.02604753626273403,0.753609931765822,Topic_5
0.028388707175777225,0.02841892822756679,0.028103780041444315,0.028632255986139114,0.8864563285690726,Topic_5
0.0392914825555774,0.039328927525144726,0.03921372994078936,0.03924803784328462,0.8429178221352039,Topic_5
0.5974991885238563,0.022790642447946624,0.022507339331682325,0.022963140867911336,0.3342396888286035,Topic_1
0.057803588779311216,0.03791061212572427,0.020967121115459127,0.022622986400197595,0.8606956915793077,Topic_5
0.2332483294154213,0.024786571722925685,0.023206296198179155,0.028762692187273134,0.6899961104762007,Topic_5
0.023550092693372302,0.022892097489876292,0.022136737762230838,0.02294640075831512,0.9084746712962054,Topic_5
0.7291100868417154,0.06730431371406416,0.0670090679918469,0.06697683330424452,0.0695996981481292,Topic_1
0.2586848454389292,0.034880864019125636,0.0333302096419835,0.03350418998031308,0.6395998909196485,Topic_5
0.04692951776830115,0.046519169779727115,0.046197393488558815,0.04637046315128286,0.81398345581213,Topic_5
0.035134860382848014,0.03523364673878489,0.03475125657471234,0.035012017547181015,0.8598682187564737,Topic_5
0.02797665452962395,0.028231114164061672,0.027912202671754538,0.027974416504584536,0.8879056121299752,Topic_5
0.020978920166535193,0.03320744063630979,0.02078324153408513,0.02152316267078433,0.9035072349922856,Topic_5
0.049580982167649335,0.04960168018382053,0.04956192322103566,0.04961125367926627,0.8016441607482282,Topic_5
0.05565448073805303,0.05598807315547567,0.055803026593362434,0.05584925113885702,0.7767051683742519,Topic_5
0.05180188060079703,0.052123175092936944,0.05159332940564745,0.0517570956973812,0.7927245192032374,Topic_5
0.025221035330064714,0.02434463635335927,0.02271674072703113,0.026365969951064702,0.9013516176384803,Topic_5
0.04033450966782354,0.040410477065886845,0.040081996373480595,0.04057848729617623,0.8385945295966327,Topic_5
0.028826676647629515,0.028877947239302443,0.028429883967817607,0.028838029935532018,0.8850274622097184,Topic_5
0.588964820176626,0.022733112080998694,0.02245420992159444,0.02290668499395519,0.3429411728268258,Topic_1
0.25521368381922116,0.03525024592012398,0.021164097868617646,0.028115401601560286,0.660256570790477,Topic_5
0.025912378826589866,0.02676344599892664,0.02556535905725592,0.026117170208383837,0.8956416459088438,Topic_5
0.02556418079507935,0.025950521651550283,0.025438839580530094,0.025799114807200818,0.8972473431656395,Topic_5
0.04707304571814142,0.047644281602531,0.04697815081343546,0.047119117919958174,0.811185403945934,Topic_5
0.02677429413300734,0.026793874356765984,0.026655925062823084,0.0267157011884405,0.8930602052589631,Topic_5
0.022766641264760946,0.023323071593776987,0.022455761514752866,0.02328226017181561,0.9081722654548936,Topic_5
0.03676961224160674,0.03871496575021484,0.036587575377302436,0.03763154593159948,0.8502963006992765,Topic_5
0.030442710374191405,0.030721805607541456,0.029543896847061542,0.03167191437699311,0.8776196727942125,Topic_5
0.19013507773829338,0.020151793910145845,0.019593729233099946,0.023547918951253306,0.7465714801672074,Topic_5
0.02510410378971584,0.02562303853133989,0.024708211441598387,0.02526190529044205,0.8993027409469038,Topic_5
0.02491852493922912,0.019458692775397645,0.01861380172374484,0.020204533560945825,0.9168044470006826,Topic_5
0.0553932414860074,0.054233635838059534,0.053984608572695755,0.054077860377416846,0.7823106537258205,Topic_5
0.19379472412924176,0.07456268731176337,0.019788175471659186,0.020242234768229693,0.691612178319106,Topic_5
0.055639386738265614,0.05630776089500753,0.055049714529034295,0.05536162618764901,0.7776415116500436,Topic_5
0.08560355695540749,0.0231735707287424,0.02252229396005187,0.02317373312078266,0.8455268452350155,Topic_5
0.045496849755160156,0.10476223918832486,0.0231816222315049,0.02403294884837221,0.8025263399766378,Topic_5
0.053203944435307,0.0537624292856358,0.05151404308474904,0.05276066782535352,0.7887589153689547,Topic_5
0.03136462417386199,0.031074634799099353,0.030802122603251204,0.030922021786631674,0.8758365966371557,Topic_5
0.022736747122257695,0.029041690124127183,0.02156375898797696,0.026809917681470744,0.8998478860841673,Topic_5
0.03671364139782053,0.03676561285580808,0.02520982373249048,0.025361246259924267,0.8759496757539567,Topic_5
0.027694383386302805,0.0282935261880935,0.02737870514840311,0.031186768835692127,0.8854466164415085,Topic_5
0.03961107892876215,0.029440604561403134,0.02896868724496246,0.029328800485586774,0.8726508287792855,Topic_5
0.038237095367338755,0.030093571606366956,0.029466505974435862,0.02984491914406017,0.8723579079077983,Topic_5
0.016350820635955516,0.021834644472875038,0.016155606239136103,0.017219075940754586,0.9284398527112788,Topic_5
0.029473160390340633,0.03025359946453729,0.02910008329337451,0.030831814505781534,0.8803413423459661,Topic_5
0.031499349957114495,0.03168581979143099,0.03127028793959689,0.031547529573551586,0.873997012738306,Topic_5
0.0209721009777789,0.0210644155304397,0.02064482163642259,0.02076088338633235,0.9165577784690265,Topic_5
0.02777120878913075,0.028046590514624343,0.027727659524448566,0.02793799824739782,0.8885165429243985,Topic_5
0.05877010686797249,0.026819206111545226,0.02649453759059746,0.026791611898256375,0.8611245375316284,Topic_5
0.030252518446563913,0.030371036959036667,0.03004521877254831,0.030414181720376784,0.8789170441014743,Topic_5
0.02468363424608285,0.035322605701188635,0.018927897185192378,0.02068577829076305,0.9003800845767731,Topic_5
0.04482863272502623,0.04479532970102895,0.04462905503419008,0.04484714789171003,0.8208998346480447,Topic_5
0.02482318986864442,0.0248734885745455,0.02443797239309657,0.025139188260676446,0.900726160903037,Topic_5
0.022564574718503642,0.022854519149709936,0.022404632415811074,0.022470085426116036,0.9097061882898593,Topic_5
0.029217074118605846,0.050840049307018124,0.028959259468541828,0.029086266577459743,0.8618973505283745,Topic_5
0.03225778518666813,0.03258342729430301,0.03210055073143667,0.032582397290226744,0.8704758394973655,Topic_5
0.03319207752449497,0.02591038012795764,0.024046860506256967,0.028320930135017554,0.8885297517062728,Topic_5
0.06985217893611181,0.07005464718339963,0.06981806858602256,0.0701792408784362,0.7200958644160298,Topic_5
0.05584643624823898,0.05683945679004761,0.05579220596457716,0.05703917037172657,0.7744827306254096,Topic_5
0.029483766640559506,0.02951996291890726,0.029112592628761095,0.029358339702686545,0.8825253381090856,Topic_5
0.8532755864350923,0.03663460170838672,0.03601480925196499,0.036837223033758526,0.037237779570797595,Topic_1
0.8532755864350923,0.03663460170838672,0.03601480925196499,0.036837223033758526,0.037237779570797595,Topic_1
0.05847371590785348,0.05875734814881356,0.05847753419227211,0.05847345847055049,0.7658179432805104,Topic_5
0.052044092208724094,0.02746461332404617,0.02674457287717214,0.026878147067955462,0.8668685745221022,Topic_5
0.04243247655573341,0.04261566555716603,0.0419460822394082,0.04263356241685782,0.8303722132308345,Topic_5
0.05176182951632532,0.052475171857080734,0.051745689357836286,0.05276929738742414,0.7912480118813336,Topic_5
0.027050243736895026,0.02711283597634615,0.026817903431042157,0.02692944965129493,0.8920895672044217,Topic_5
0.061358103905199086,0.06161946630595453,0.06110259423108039,0.06389312141175703,0.752026714146009,Topic_5
0.04046255860568276,0.04032407721920141,0.03974665409867342,0.040197596432571654,0.8392691136438708,Topic_5
0.042452153577148204,0.042651169340362706,0.042374248722798616,0.04275111116357777,0.8297713171961126,Topic_5
0.0373606552630415,0.037545401369862834,0.037331603344590375,0.037513627728818714,0.8502487122936866,Topic_5
0.02683382067395819,0.026866474856792322,0.02665997417929967,0.02672669593620777,0.892913034353742,Topic_5
0.02834888723428501,0.028281553430541947,0.028060316513978376,0.0282206391724227,0.887088603648772,Topic_5
0.028752131487484945,0.02915376474914221,0.02841007469810246,0.02942111375338777,0.8842629153118826,Topic_5
0.023238833554153168,0.02358543723394381,0.022197779745524646,0.028793570680754638,0.9021843787856237,Topic_5
0.04479607971149664,0.04526724298451955,0.04459351489798112,0.044653838087993725,0.8206893243180089,Topic_5
0.04380857912651856,0.04392863921332667,0.04352603265043309,0.04380594799204241,0.8249308010176793,Topic_5
0.038719602754779675,0.039217801607527115,0.03840222912396455,0.040397992391862994,0.8432623741218656,Topic_5
0.07335368214116879,0.07198162914530802,0.07200275671205854,0.0719800881486528,0.7106818438528119,Topic_5
0.15906126659460113,0.14213961286749155,0.037638897636172446,0.02405145505714463,0.6371087678445903,Topic_5
0.5219508020832696,0.024313143957444782,0.023792425827104058,0.024413149009047903,0.40553047912313367,Topic_1
0.05452651911646963,0.05453343444781278,0.05417157236480834,0.05435509328052994,0.7824133807903794,Topic_5
0.031601802905720594,0.025689330101813162,0.024927384396118784,0.025740274642098264,0.8920412079542491,Topic_5
0.03822526229533351,0.04819273461403526,0.03726341623770214,0.03770531942863175,0.8386132674242973,Topic_5
0.034842960478946125,0.03538976149593284,0.03458137872862369,0.036732833577852925,0.8584530657186444,Topic_5
0.02966437282740455,0.029594796321673097,0.029237936098592956,0.029345952813873685,0.8821569419384557,Topic_5
0.02952008322394366,0.02164757569146443,0.02090799674359347,0.021817993266010756,0.9061063510749876,Topic_5
0.04202387071946971,0.04237517743708564,0.04189028799390089,0.042219736211215456,0.8314909276383283,Topic_5
0.04480152252548999,0.04520381965494325,0.04481198979459332,0.04485846363855416,0.8203242043864194,Topic_5
0.026767750601888927,0.02404527953305025,0.022505608846912377,0.022948726774660026,0.9037326342434885,Topic_5
0.022675405607630008,0.023306017334180588,0.022437333710627977,0.024760426567334265,0.9068208167802271,Topic_5
0.05570901238887265,0.05572502704802773,0.05570896408156465,0.05569258312728007,0.7771644133542548,Topic_5
0.054316642340376885,0.05471331606518129,0.05430545515497905,0.0565927951334825,0.7800717913059804,Topic_5
0.0258200147416766,0.019503274480520527,0.01859144023758045,0.020327665881658682,0.9157576046585637,Topic_5
0.025698135758935033,0.027384750941990024,0.025051312406096676,0.029204409488399426,0.8926613914045788,Topic_5
0.02995604353803478,0.03002537992366954,0.02961511292309634,0.02985575122859236,0.880547712386607,Topic_5
0.02382904604322007,0.024490786113000713,0.023794551210724057,0.9039661749332795,0.023919441699775723,Topic_4
0.06667052215494174,0.06733213024084315,0.06587877460107901,0.06586759596630896,0.7342509770368272,Topic_5
0.04335546801069315,0.04361127567356963,0.04282394696869067,0.04865092575924775,0.8215583835877989,Topic_5
0.2748041026403756,0.06824414494264958,0.029124787325763114,0.029523419517557103,0.5983035455736546,Topic_5
0.01807329707065776,0.018312712774763717,0.01797020508620402,0.01833445052230324,0.9273093345460713,Topic_5
0.7703309850031272,0.038104973103118396,0.03688770695848912,0.11635634425770253,0.038319990677562775,Topic_1
0.02163094477886448,0.02177914736765766,0.021594119849130636,0.9133716788186217,0.02162410918572547,Topic_4
0.055821470803567794,0.05616013023015045,0.055709301189657785,0.055909082958094394,0.7764000148185296,Topic_5
0.03379794151474668,0.034033598318196315,0.033918710298594244,0.03416445335482271,0.8640852965136401,Topic_5
0.07134163367846222,0.07044016954272983,0.06745502972349665,0.06750806739724166,0.7232550996580697,Topic_5
0.03908997898936169,0.03934624198600064,0.039021790750052486,0.03902254698707997,0.8435194412875052,Topic_5
0.04636309130713061,0.04659576122897098,0.046193923385545316,0.046226874553558776,0.8146203495247942,Topic_5
0.05903237197350126,0.058956398259039165,0.058362077801929924,0.05832723520859201,0.7653219167569376,Topic_5
0.02306362384581059,0.023225272968807928,0.023023744588257775,0.9076305991903052,0.02305675940681842,Topic_4
0.02850271191601887,0.01932361802713036,0.018777252329994346,0.019849669647002334,0.913546748079854,Topic_5
0.022562786002518553,0.02289334145300939,0.03006940767629828,0.023846188022695405,0.9006282768454784,Topic_5
0.024396348952809493,0.0238332814663766,0.023603900656923263,0.023896089184330838,0.9042703797395597,Topic_5
0.052735364732848546,0.0527745879021259,0.05266033029888015,0.05282855872214307,0.7890011583440023,Topic_5
0.02657858983615083,0.026445302661300303,0.02592776473238926,0.026147172048788445,0.8949011707213711,Topic_5
0.02672213858335399,0.028209768543582956,0.025993351530170666,0.031620354095687475,0.8874543872472049,Topic_5
0.02771682729730107,0.02787208591218745,0.027562115805835043,0.027606851203932362,0.8892421197807441,Topic_5
0.04095652424280981,0.04198561792112394,0.04074313222003881,0.04080876997956779,0.8355059556364596,Topic_5
0.023977217443781465,0.024230971689826363,0.023867304053334704,0.023900430193800917,0.9040240766192567,Topic_5
0.026054365758427858,0.026385548539896636,0.040338301184574564,0.029284554432648068,0.8779372300844528,Topic_5
0.047554195903667426,0.04756927903168862,0.04728197936158286,0.047465032407775894,0.8101295132952853,Topic_5
0.03598429744423409,0.03548148828442372,0.03517818948270277,0.03539249039465898,0.8579635343939804,Topic_5
0.07289290158297118,0.6213124377271034,0.025036331102490143,0.02515192168685797,0.2556064079005773,Topic_2
0.29061160945112036,0.04732000921490772,0.04666330774662421,0.0474761888460212,0.5679288847413264,Topic_5
0.054391804298593735,0.05469911303077146,0.05386446460753929,0.05399447852781828,0.7830501395352772,Topic_5
0.025997706933411004,0.021986159046870953,0.020246129308059108,0.028718804758286077,0.9030511999533729,Topic_5
0.05691727797004439,0.03274627143037672,0.031306334204147086,0.05541926678462453,0.8236108496108073,Topic_5
0.016470976492036403,0.016560595396678562,0.016237423565295346,0.016817638041954772,0.9339133665040349,Topic_5
0.022412663285570445,0.02270043349933039,0.022264394256036435,0.022525195727405252,0.9100973132316574,Topic_5
0.0285729006794437,0.028300392097327123,0.0279039483582624,0.028306943152208403,0.8869158157127583,Topic_5
0.022452315576464786,0.018645853453212395,0.01808340268206011,0.018986005721951554,0.9218324225663111,Topic_5
0.01937695673394716,0.0182479574790044,0.017346144168166985,0.020260565413456035,0.9247683762054254,Topic_5
0.03228604083135384,0.03251246328665164,0.032173502166373345,0.03223613573531517,0.8707918579803061,Topic_5
0.10115109272554704,0.025795348797411438,0.025470455688864874,0.025768812737429515,0.8218142900507471,Topic_5
0.04083464014657909,0.04132964248808763,0.04073606797677148,0.040898121488690674,0.8362015278998711,Topic_5
0.02753911645816346,0.07303396894970995,0.027400835075620557,0.0279317788046603,0.8440943007118458,Topic_5
0.030727988273163427,0.030834709909237205,0.03031782627180497,0.030618382843777454,0.8775010927020169,Topic_5
0.027970624147841912,0.028420565810645795,0.027908434682710054,0.028436785343487078,0.8872635900153151,Topic_5
0.8532755864350923,0.03663460170838672,0.03601480925196499,0.036837223033758526,0.037237779570797595,Topic_1
0.06458394239918652,0.0626119968747641,0.06237684571152471,0.06245341307620696,0.7479738019383178,Topic_5
0.04479898865725345,0.045778478348281526,0.04462667398296773,0.04470478446556975,0.8200910745459276,Topic_5
0.028403566351987004,0.028077399509000747,0.027845394177020893,0.028246493118588668,0.8874271468434026,Topic_5
0.04078296289771259,0.041079530960669255,0.04050836849096118,0.04095901677998736,0.8366701208706697,Topic_5
0.026269920102674316,0.025989044346948702,0.025660669990825828,0.025978607884710427,0.8961017576748407,Topic_5
0.7666023846916266,0.05699522206184034,0.056913641122144434,0.05705155491053263,0.06243719721385615,Topic_1
0.04115836266132384,0.04073330287748663,0.04052291325254035,0.040576477017663114,0.837008944190986,Topic_5
0.024366851912912733,0.037293106080100336,0.022973048930519515,0.023219803850417296,0.8921471892260502,Topic_5
0.05573289866755082,0.05539161622212544,0.05521613023171772,0.05519828648295302,0.778461068395653,Topic_5
0.04752098389210342,0.04751759742592668,0.0472000560326737,0.04721478063661504,0.8105465820126811,Topic_5
0.03633395453907824,0.0366740006777393,0.03587569343172182,0.036004171719857835,0.8551121796316028,Topic_5
0.062444715614908164,0.06513344910378246,0.062417188035017154,0.06847007116932509,0.741534576076967,Topic_5
0.02431662355371659,0.024612136452762483,0.023925245691897003,0.024293724916692044,0.9028522693849319,Topic_5
0.04902617286687819,0.049323429475792435,0.04899551940284785,0.048981470548513574,0.803673407705968,Topic_5
0.024960237557332614,0.02490664429184415,0.024526841811107276,0.02468300775194574,0.9009232685877703,Topic_5
0.016484801187015716,0.01736995279203301,0.016349853008191497,0.02252248968609428,0.9272729033266655,Topic_5
0.03812794628881177,0.03941033270647161,0.03798431872916633,0.03821661194103559,0.8462607903345146,Topic_5
0.03837048284234276,0.04163565764204262,0.03729654190939802,0.03801163513114354,0.844685682475073,Topic_5
0.40315545683941134,0.19824111612378997,0.027281585682962354,0.02918553578687558,0.34213630556696095,Topic_1
0.0304598980894945,0.02936465321038356,0.02871026105298477,0.02956692862049218,0.881898259026645,Topic_5
0.032910065662198264,0.0328384273643218,0.03250318581507702,0.032596884336139144,0.8691514368222638,Topic_5
0.033887909518848666,0.033415609026768406,0.03322359368829101,0.03331328524911566,0.8661596025169763,Topic_5
0.025225753131705816,0.025305984884352293,0.02490829854408899,0.024969771822014278,0.8995901916178387,Topic_5
0.02274385868879562,0.02294807195882619,0.022539659712276127,0.02260863779627811,0.909159771843824,Topic_5
0.03315574220854997,0.031598065457789336,0.031392372268483876,0.031442863693685465,0.8724109563714914,Topic_5
0.7291100868417154,0.06730431371406416,0.0670090679918469,0.06697683330424452,0.0695996981481292,Topic_1
0.16266331276817508,0.25820845862338565,0.022425522330370824,0.023175148037726974,0.5335275582403415,Topic_5
0.046063357392442,0.046775157041953175,0.045819314368285374,0.0458160416085833,0.8155261295887362,Topic_5
0.028280636069130092,0.02825050608668323,0.027808021637300586,0.027908979402473014,0.887751856804413,Topic_5
0.7703309850031272,0.038104973103118396,0.03688770695848912,0.11635634425770253,0.038319990677562775,Topic_1
0.028418081436876137,0.028171034271653673,0.027937067893273593,0.028112570114248198,0.8873612462839484,Topic_5
0.03913295991934002,0.040277008875961,0.03912273832427814,0.03979831424811436,0.8416689786323065,Topic_5
0.0382273897406068,0.03846147795120385,0.0374292026647369,0.038289558486208054,0.8475923711572444,Topic_5
0.04918247241093865,0.1730025425991345,0.04912336954540399,0.04928460648512183,0.679407008959401,Topic_5
0.055806599039149286,0.030633803969266377,0.028631702162572156,0.04182067822774881,0.8431072166012633,Topic_5
0.02702210015214799,0.027263555313446007,0.026748455485540567,0.026800002417148965,0.8921658866317165,Topic_5
0.033507868958946335,0.03380210101578758,0.033410682077652146,0.03357386139720642,0.8657054865504076,Topic_5
0.025409316450671016,0.025001181370938725,0.024726130529982477,0.024793397456313798,0.900069974192094,Topic_5
0.02724883413596319,0.027360603619587195,0.027033903959292525,0.02742234218398173,0.8909343161011753,Topic_5
0.02402172708208846,0.024413270072323162,0.023405014787662402,0.025264192824493478,0.9028957952334326,Topic_5
0.030255987216655122,0.03036150680431709,0.030144222539563566,0.03031914140593805,0.8789191420335262,Topic_5
0.0319191784634098,0.03188272463591496,0.03154153108706855,0.0319775147998133,0.8726790510137934,Topic_5
0.03171661867928782,0.030037792608311544,0.02974040454177345,0.03009553052497649,0.8784096536456506,Topic_5
0.10034029211137069,0.03806430288094054,0.03432926274245346,0.03673591717906506,0.7905302250861702,Topic_5
0.10034029211137069,0.03806430288094054,0.03432926274245346,0.03673591717906506,0.7905302250861702,Topic_5
0.10034029211137069,0.03806430288094054,0.03432926274245346,0.03673591717906506,0.7905302250861702,Topic_5
0.04435246599274451,0.044193653425614994,0.043847974847798156,0.044268579799664774,0.8233373259341776,Topic_5
0.06291502638410933,0.06051519770072444,0.060158831268581986,0.06252082970500389,0.7538901149415803,Topic_5
0.05626417697033148,0.05750224590686345,0.0562046369281164,0.05942151897401999,0.7706074212206687,Topic_5
0.025223757530995896,0.025858565280414775,0.024821638823461088,0.025379046047024435,0.8987169923181039,Topic_5
0.023266286211662466,0.023742558251208117,0.023115719742206144,0.0234369757339796,0.9064384600609438,Topic_5
0.0367445869683227,0.03660458953616671,0.037117785585575346,0.0362848614127021,0.8532481764972332,Topic_5
0.03295902190442561,0.03258690894502143,0.03245899603230474,0.032508739628669306,0.8694863334895788,Topic_5
0.022473468438454335,0.02279323462017678,0.02244328873518247,0.8301041973810629,0.10218581082512347,Topic_4
0.04113556445685742,0.04247901436364213,0.04113099983847381,0.041964453937462655,0.833289967403564,Topic_5
0.03527588105249065,0.03561393208465486,0.035262551080043836,0.03577464772851453,0.8580729880542961,Topic_5
